Year,Month,Hour,Electricity Price ($/kWh),Natural Gas Price ($/kWh),Hydrogen Price ($/kWh),Biomass Price ($/kWh),Carbon Credit Cap (tonnes CO2/year),Carbon Credit Price ($/tonne CO2),Renewable Share (%),Grid Carbon Intensity (kg CO2/kWh),Natural Gas Carbon Intensity (kg CO2/kWh),Hydrogen Carbon Intensity (kg CO2/kWh),Biomass Carbon Intensity (kg CO2/kWh),Electricity Volatility,Effective Carbon Credit Cap,Carbon Tax ($/tonne CO2),Electricity Emissions (kg CO2),Natural Gas Emissions (kg CO2),Hydrogen Emissions (kg CO2),Biomass Emissions (kg CO2),Cumulative Inflation
2031,4,11.5,0.11180122102271241,0.06047427730946203,0.11166758788896267,0.09261526328522349,4190.023776562498,115.1495797258251,0.4625000000000001,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.03711435169222855,0.01774841017321728,0.014420110269638239,0.0010872547828393588,1.1739477320179765
2031,5,11.5,0.1133011853353224,0.060176961282721354,0.11114877997195519,0.09261063073365036,4190.023776562498,115.1416138308904,0.46250000000000013,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.03763280033108239,0.01766115180439608,0.014353114398110607,0.0010872003991052315,1.1739477320179765
2031,6,11.5,0.10164322258146061,0.05424827301173426,0.11175086637193982,0.0910732304333856,4190.023776562498,114.92343373841173,0.4625000000000001,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.03375869803120733,0.01592115926700436,0.014430864374122098,0.0010691521231482358,1.1739477320179765
2031,7,11.5,0.10183590716498833,0.053976783119258236,0.11180423895800307,0.09090560248972353,4190.023776562498,115.06239941530283,0.46250000000000013,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.03382304890397603,0.01584148053111985,0.014437756603021793,0.0010671842587053866,1.1739477320179765
2031,8,11.5,0.10162680301449276,0.05411575142580912,0.11184334551483549,0.0911933259255318,4190.023776562498,114.90037043404078,0.46250000000000013,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.033757950969212074,0.0158822659131943,0.014442806598928846,0.0010705619814545418,1.1739477320179765
2031,9,11.5,0.11303766962302048,0.06027681871426864,0.11147454543402727,0.09284437492791266,4190.023776562498,114.91489595207841,0.4625000000000001,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.03754184920211395,0.0176904586557186,0.01439518187690123,0.0010899444337724975,1.1739477320179765
2031,10,11.5,0.11294265780124846,0.060107504123252165,0.11212379013507956,0.0926237410924492,4190.023776562498,114.8775034456491,0.46250000000000013,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.037506536181622946,0.017640767035688263,0.014479021604776985,0.00108735430786501,1.1739477320179765
2031,11,11.5,0.13005642014119098,0.0693392544165948,0.11130770202219424,0.09518563231976357,4190.023776562498,114.93109664942845,0.4625000000000001,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.0431827517326916,0.020350165115544733,0.014373636677959644,0.0011174295718248345,1.1739477320179765
2031,12,11.5,0.12968027047735223,0.06918132086513745,0.11178862680924583,0.09515706818533473,4190.023776562498,114.82767962869221,0.46250000000000013,0.2829166666666667,0.25,0.11,0.01,0.09375000000000001,4064.3230632656227,25.554800424062332,0.043076759027093,0.02030381368190901,0.01443574053989299,0.0011170942438165367,1.1739477320179765
2032,1,11.5,0.15133940909701094,0.09039356936398729,0.10510139295087084,0.09763466934191385,3980.5225877343737,117.12185937130552,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.04651357147732733,0.027059918064684944,0.012585121272433707,0.0011691035861307012,1.197426686658336
2032,2,11.5,0.13251260183322702,0.07614844367878604,0.10545662657208081,0.0975059377536114,3980.5225877343737,117.34752106010681,0.5,0.2566666666666667,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.053725905943462,0.04074190584332407,0.02279554465211942,0.012627657894237216,0.0011675621197382087,1.197426686658336
2032,3,11.5,0.13233271575667674,0.07612740135701135,0.10472408136867103,0.09767043700792563,3980.5225877343737,117.25300409065431,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.04064806956487039,0.022789245492708853,0.012539940976662577,0.0011695318777087212,1.197426686658336
2032,4,11.5,0.11642784100911271,0.06583178539345252,0.10515084178566919,0.09534453408105359,3980.5225877343737,117.55444394131739,0.5,0.2566666666666667,0.25,0.1,0.01,0.1,3801.399071286327,25.053725905943466,0.03576762129242141,0.019707184165121124,0.012591042407874878,0.0011416808953565879,1.197426686658336
2032,5,11.5,0.11516544929680467,0.0662615172061471,0.10495937458443336,0.09539516177932487,3980.5225877343737,117.29123526835409,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.03539761291787249,0.019835827250277764,0.012568115614236921,0.001142287124926529,1.197426686658336
2032,6,11.5,0.10405754753403157,0.05931823511908831,0.10480040533652857,0.09324991932646495,3980.5225877343737,117.46478279447074,0.5,0.2566666666666667,0.25,0.1,0.01,0.1,3801.399071286327,25.053725905943466,0.03198431128072814,0.017757309434267517,0.012549080212257003,0.0011165994193024606,1.197426686658336
2032,7,11.5,0.103089825743359,0.05919746488181777,0.10482663668756352,0.09345418272837808,3980.5225877343737,116.98224985882435,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.03168973155310745,0.017721156058002063,0.012552221224232636,0.0011190453237880445,1.197426686658336
2032,8,11.5,0.10369792487945152,0.059949353302252005,0.10528430936146566,0.09368041741527053,3980.5225877343737,117.32014184740099,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.031865667471425115,0.0179462388730064,0.012607024171581107,0.001121754318303373,1.197426686658336
2032,9,11.5,0.11595259555244303,0.06574212650014408,0.10539812907610897,0.0950817871302793,3980.5225877343737,117.5909370776056,0.5,0.2566666666666667,0.25,0.1,0.01,0.1,3801.399071286327,25.053725905943466,0.03563851570384941,0.019680344177235173,0.01262065324795928,0.0011385346932496357,1.197426686658336
2032,10,11.5,0.113346574482792,0.06650661879432945,0.10563696527623213,0.09504081483632174,3980.5225877343737,117.04879246451632,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.0348325613748628,0.019909200045935733,0.012649252131936035,0.0011380440800676517,1.197426686658336
2032,11,11.5,0.13250485811371848,0.07618764766121579,0.10518129454597162,0.09729641663162969,3980.5225877343737,117.33861801385716,0.5,0.2566666666666667,0.25,0.1,0.01,0.1,3801.399071286327,25.053725905943466,0.04071836833421903,0.02280728062581559,0.012594688902661733,0.0011650532579094135,1.197426686658336
2032,12,11.5,0.13247138439932446,0.07614808195035738,0.10549579385084483,0.09747770070172743,3980.5225877343737,117.26988057956245,0.5,0.25666666666666665,0.25,0.1,0.01,0.09999999999999999,3801.399071286327,25.05372590594346,0.040694255436011836,0.022795436366300974,0.012632347888720799,0.0011672240017434243,1.197426686658336
2033,1,11.5,0.12894951805948685,0.07554403041128416,0.09826226363396409,0.09742052566011195,3781.4964583476544,119.54720858629969,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.03633097437260519,0.023089516307719195,0.010811948018298084,0.0011910366993602899,1.222572647078161
2033,2,11.5,0.12362640638591009,0.07574441996131502,0.09890853152943005,0.09744351886670588,3781.4964583476544,119.43935591446338,0.5375000000000001,0.23041666666666666,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201152,0.034822722503455805,0.023150764003376203,0.010883057868949412,0.0011913178080147932,1.222572647078161
2033,3,11.5,0.12823155370154538,0.07549054855182893,0.09916777809466071,0.09762194448241368,3781.4964583476544,119.26834642644684,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.03614135815830856,0.02307316994309798,0.010911583167304409,0.0011934991907878178,1.222572647078161
2033,4,11.5,0.11257173284157464,0.0662112320890341,0.09881171930763091,0.09515828069028977,3781.4964583476544,119.84028909286877,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000002,3554.606670846795,28.628155622201152,0.0317118000075614,0.020237010320349223,0.010872405471264711,0.0011633791111493423,1.222572647078161
2033,5,11.5,0.11190402067757994,0.06586458438826073,0.09902349151762872,0.09480607157749442,3781.4964583476544,119.52462568807087,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.031524429500876736,0.020131059821064713,0.010895707093286626,0.0011590730988757895,1.222572647078161
2033,6,11.5,0.10060484640257145,0.05938834417445647,0.09880889127525072,0.09289435878186655,3781.4964583476544,119.46626530667238,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000002,3554.606670846795,28.628155622201152,0.028338425382352043,0.018151641285738533,0.010872094298511735,0.0011357010211457501,1.222572647078161
2033,7,11.5,0.10080368264793564,0.05891388027530644,0.09814738035211566,0.09314513629377014,3781.4964583476544,119.45084828822961,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.0283866788166179,0.018006624639456813,0.01079930723407858,0.0011387669584113063,1.222572647078161
2033,8,11.5,0.1012326284170739,0.059603992726852545,0.09887257315524646,0.09336370916518448,3781.4964583476544,119.7143491384173,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.028529882228305856,0.018217552791123894,0.010879101313725492,0.0011414391705511517,1.222572647078161
2033,9,11.5,0.11188952565458368,0.06588075632879332,0.09910818568057653,0.09517416001038441,3781.4964583476544,119.49867392389226,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000002,3554.606670846795,28.628155622201152,0.0315147105619051,0.020136002664101045,0.010905026122315468,0.0011635732473733614,1.222572647078161
2033,10,11.5,0.1063738604921761,0.06642680958660574,0.09891909355163052,0.09511326675340269,3781.4964583476544,119.34617509034933,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.02996625905817928,0.020302900108313385,0.010884220024499026,0.001162828783069588,1.222572647078161
2033,11,11.5,0.12926357684587167,0.07528826600158257,0.09890565999886716,0.09770869532776201,3781.4964583476544,119.72265813975183,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000002,3554.606670846795,28.628155622201152,0.03642126756073132,0.023011343664869878,0.010882741910024484,0.0011945597828941557,1.222572647078161
2033,12,11.5,0.1287956393564542,0.0758885116088273,0.09896783188396767,0.09769873794388904,3781.4964583476544,119.53804873056059,0.5375000000000001,0.2304166666666667,0.25,0.09,0.01,0.10625000000000001,3554.606670846795,28.628155622201156,0.036282257220296946,0.023194804630106435,0.010889582778177191,0.00119443804664256,1.222572647078161
2034,1,11.5,0.12425153893708883,0.07481086747184458,0.09286155529278937,0.09733212250164437,3592.421635430272,121.11298912999679,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.031716810612644045,0.023368469530330595,0.009282212592828378,0.0012161349364692778,1.2494692453138807
2034,2,11.5,0.126355253626966,0.07474623437394139,0.09277444913232505,0.0972429685233523,3592.421635430272,121.0208428514218,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.11250000000000002,3322.990012773002,28.011893955187038,0.03223922947513567,0.02334828026331575,0.009273505675342178,0.0012150209849295446,1.2494692453138807
2034,3,11.5,0.12490051542451092,0.07556995608044971,0.0925689840548095,0.09737025446472448,3592.421635430272,121.43440980238807,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.03185514914944035,0.023605583998060654,0.009252967891714838,0.0012166113836205982,1.2494692453138807
2034,4,11.5,0.10891628182498288,0.0659092225075433,0.09319642339396664,0.09477368639030123,3592.421635430272,121.49951741750522,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.027776884837251086,0.02058788662643119,0.009315685184320991,0.0011841680640970408,1.2494692453138807
2034,5,11.5,0.10853286800441578,0.06559718816650463,0.0928440997352899,0.09485633062575391,3592.421635430272,121.38988215596932,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.027706394384530923,0.02049041729827879,0.009280467778247948,0.001185200678402047,1.2494692453138807
2034,6,11.5,0.09758044145467137,0.05891835201367744,0.09306945885123888,0.092798160244307,3592.421635430272,121.33900691903263,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.024878156002385493,0.01840416720641678,0.009302994121010297,0.0011594844724697082,1.2494692453138807
2034,7,11.5,0.09771568515674392,0.05905723259788603,0.09303639731811732,0.09293398945007648,3592.421635430272,121.41950477467523,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.024925315118097834,0.01844754896110174,0.009299689371503233,0.0011611816166219521,1.2494692453138807
2034,8,11.5,0.09838660895731896,0.058825683265594696,0.09303653125030807,0.09291202517854051,3592.421635430272,121.26715379207694,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.02508996791885309,0.018375220518733998,0.009299702759035496,0.001160907179804153,1.2494692453138807
2034,9,11.5,0.10859537764435212,0.06556389774046764,0.09253260564349582,0.09431292632689571,3592.421635430272,121.3699513374194,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.02772564743950901,0.020480018457404638,0.009249331595224453,0.0011784110088101003,1.2494692453138807
2034,10,11.5,0.10813327858410396,0.06556820212533661,0.09285078794232836,0.0944311976222695,3592.421635430272,121.14912496083068,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.02759369169559816,0.020481363006533082,0.009281136314968016,0.0011798887722718298,1.2494692453138807
2034,11,11.5,0.12439350237436696,0.07492824214369606,0.09217018441970752,0.09723621550632093,3592.421635430272,121.2386289580291,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.03172569132056806,0.023405133540994907,0.009213104861386654,0.0012149366080586067,1.2494692453138807
2034,12,11.5,0.12503942077519958,0.07517202078262476,0.09317417830787919,0.09729562325261747,3592.421635430272,121.45094633717974,0.5750000000000001,0.20416666666666666,0.25,0.08,0.01,0.1125,3322.990012773002,28.011893955187034,0.031908318979043296,0.023481282018996377,0.009313461620246943,0.0012156788895779163,1.2494692453138807
2035,1,11.5,0.1209225483957612,0.09348745300659779,0.07423527715227596,0.1216491603806372,3412.800553658758,123.20127501372652,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.027357775838703396,0.029728067976712777,0.006609699616944565,0.0015473282853691152,1.2719596917295306
2035,2,11.5,0.12106061987170752,0.09403587600052793,0.07428698789435084,0.12166827243125798,3412.800553658758,123.50588362966978,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375,3105.64850382947,27.516595240851704,0.0274097605400769,0.02990246096228697,0.006614303795512972,0.0015475713829492745,1.2719596917295306
2035,3,11.5,0.12418697809381445,0.09449566979099161,0.07427437842492242,0.12159759975595155,3412.800553658758,123.17060956868971,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.02809090575497012,0.0300486707542813,0.006613181083933678,0.00154667245500631,1.2719596917295306
2035,4,11.5,0.10552536869047187,0.08191357062502669,0.07437801771337514,0.11855628781225738,3412.800553658758,123.61884795254916,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000001,3105.64850382947,27.5165952408517,0.02387979585837058,0.02604769001016852,0.006622408833751075,0.0015079881929827644,1.2719596917295306
2035,5,11.5,0.10498419213063755,0.08170257239512728,0.07478266342709602,0.11846660257389288,3412.800553658758,123.35273843072795,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.023762627842305643,0.025980594699303937,0.006658437346360962,0.001506847432901336,1.2719596917295306
2035,6,11.5,0.09483719238077908,0.07314937746177984,0.07454674836896569,0.11589854670783156,3412.800553658758,123.51404416976952,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000001,3105.64850382947,27.5165952408517,0.02145996034467147,0.02326076490162314,0.006637432135237995,0.0014741827974239403,1.2719596917295306
2035,7,11.5,0.09496704734790501,0.07393590463313998,0.07420445773965188,0.11616635773288815,3412.800553658758,123.64972434193146,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.02149859053519109,0.023510872616228175,0.006606955543403923,0.0014775892457126677,1.2719596917295306
2035,8,11.5,0.09470069227728627,0.07310643972145317,0.07433468611030587,0.1157721230043886,3412.800553658758,123.46877869304788,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.02142581049939494,0.02324711113288577,0.006618550710077326,0.001472574738875354,1.2719596917295306
2035,9,11.5,0.10545043682663088,0.08140853897717028,0.0744277772009697,0.11810013611985949,3412.800553658758,123.52860205841156,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000001,3105.64850382947,27.5165952408517,0.02385611584945572,0.025887095035388243,0.006626839278126175,0.001502186127322321,1.2719596917295306
2035,10,11.5,0.10474338021538614,0.0814091877463762,0.0743091749276851,0.11800378125541787,3412.800553658758,123.17980382934941,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.023701960172991757,0.02588730133745804,0.006616279266358588,0.0015009605322856027,1.2719596917295306
2035,11,11.5,0.121531141093236,0.09424286706683244,0.07460709468368222,0.12201412515513059,3412.800553658758,123.75612627971057,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000001,3105.64850382947,27.5165952408517,0.027500210754879302,0.029968282035508834,0.006642805200828463,0.0015519704901896826,1.2719596917295306
2035,12,11.5,0.12078535048246813,0.09333217983870797,0.07453564073693575,0.1210516575906982,3412.800553658758,123.4526944099893,0.6125,0.17791666666666667,0.25,0.07,0.01,0.10375000000000002,3105.64850382947,27.516595240851707,0.02734333919055999,0.02967869267402202,0.0066364431430231095,0.0015397282907241318,1.2719596917295306
2036,1,11.5,0.11202486618378531,0.06799854196972234,0.07064311344014501,0.0900170023713109,3242.16052597582,125.50155260826342,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.022033242836471862,0.022055308142875724,0.005499137799001436,0.0011678795855836162,1.2973988855641212
2036,2,11.5,0.10954041600329692,0.06830662379594052,0.0709437542000086,0.09048356928670576,3242.16052597582,125.35586820908402,0.6500000000000001,0.15166666666666662,0.25,0.060000000000000005,0.01,0.095,2901.7336707483587,26.977054157697747,0.021560875075515087,0.02215523439737523,0.005522540858209566,0.0011739328195443598,1.2973988855641212
2036,3,11.5,0.11310836424701007,0.06863739705207347,0.07050212450956464,0.0904089779100535,3242.16052597582,126.0503828888592,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.022248577426821584,0.02226252061084556,0.0054881626661167264,0.0011729650718549465,1.2973988855641212
2036,4,11.5,0.09745389025557755,0.05929499448375409,0.07096600536405578,0.08758199673842469,3242.16052597582,125.43907880082472,0.6500000000000001,0.15166666666666662,0.25,0.060000000000000005,0.01,0.095,2901.7336707483587,26.97705415769775,0.019181310788247804,0.01923231494068832,0.005524272976335807,0.001136287849639127,1.2973988855641212
2036,5,11.5,0.09743890066571688,0.058985737452461814,0.07101726979216706,0.08779194542394625,3242.16052597582,125.56625515643883,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.01918425526981772,0.019132007508750454,0.005528263601049845,0.00113901172154534,1.2973988855641212
2036,6,11.5,0.08473085744117115,0.05330336593776513,0.0709584281436464,0.0859240060885206,3242.16052597582,125.43053827917697,0.6500000000000001,0.15166666666666662,0.25,0.060000000000000005,0.01,0.095,2901.7336707483587,26.97705415769775,0.01667286272403765,0.017288931891118256,0.005523683135696918,0.0011147770974245142,1.2973988855641212
2036,7,11.5,0.08770980705167836,0.05316409898527876,0.07117568158081296,0.08566804839364459,3242.16052597582,125.56275588538898,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.017261449251044142,0.017243760693880325,0.005540594997732809,0.001111456305143677,1.2973988855641212
2036,8,11.5,0.08707086109384014,0.053254106106010037,0.07069832988555083,0.08576033176030881,3242.16052597582,125.07464634100111,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.017139672850143898,0.017272954478412723,0.005503436064285495,0.0011126535885143396,1.2973988855641212
2036,9,11.5,0.09779708782033172,0.059469194320752705,0.07060942870128686,0.08767062048952066,3242.16052597582,125.66588229391081,0.6500000000000001,0.15166666666666662,0.25,0.060000000000000005,0.01,0.095,2901.7336707483587,26.97705415769775,0.019246269764053827,0.01928881660928518,0.005496515646442131,0.0011374376531981913,1.2973988855641212
2036,10,11.5,0.0971779298790512,0.058948887195147494,0.07044679728188274,0.08750867398879966,3242.16052597582,125.33739738273898,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.01911296420396535,0.01912005513805736,0.005483855777104574,0.0011353365611026268,1.2973988855641212
2036,11,11.5,0.11239534355372116,0.06791198394131857,0.07109304217874879,0.09032470758360334,3242.16052597582,125.72876074118084,0.6500000000000001,0.15166666666666662,0.25,0.060000000000000005,0.01,0.095,2901.7336707483587,26.97705415769775,0.02211363541170427,0.022027233070478804,0.005534162021644306,0.001171871749578721,1.2973988855641212
2036,12,11.5,0.11180908660620557,0.06797005454641326,0.07075165883257925,0.09013199697074883,3242.16052597582,125.32606281705858,0.6500000000000001,0.1516666666666666,0.25,0.06,0.01,0.09500000000000001,2901.7336707483587,26.977054157697747,0.022006181132150825,0.022046068255062275,0.005507587399272074,0.0011693715242351828,1.2973988855641212
2037,1,11.5,0.10850297737159106,0.06768846329532983,0.06781721072155768,0.09005994221496197,3080.0524996770287,127.17997775910318,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.017993308373904674,0.022371874161240528,0.00448288535554241,0.0011906369836827036,1.3220494643898393
2037,2,11.5,0.10864628902506764,0.06781738730809025,0.06757749773916177,0.09038059044809066,3080.0524996770287,127.33173502025961,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.47404725976227,0.018010314354024223,0.022414485141744756,0.00446703973454322,0.0011948761119313569,1.3220494643898393
2037,3,11.5,0.10821855639377281,0.0677202963135647,0.06757989133586735,0.09019226454517146,3080.0524996770287,126.998631186435,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.017945709694344576,0.02238239536741736,0.004467197957205349,0.001192386350340506,1.3220494643898393
2037,4,11.5,0.09440497715526176,0.058736476852193076,0.06726157516166419,0.08744243917498162,3080.0524996770287,127.2013991708372,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.47404725976227,0.015657409388796107,0.019413131940647012,0.004446156470824752,0.0011560322987622556,1.3220494643898393
2037,5,11.5,0.09492419915011334,0.059660205046687946,0.06720614111602508,0.08781097768748249,3080.0524996770287,127.62142519426381,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.01574043263806895,0.019718435531840446,0.004442492143307445,0.0011609045601928434,1.3220494643898393
2037,6,11.5,0.08902703774094961,0.05307537990455272,0.06733919290631926,0.08595128714748569,3080.0524996770287,127.2451685631656,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.47404725976227,0.014762378944283235,0.01754206939377529,0.004451287195712172,0.0011363185313695073,1.3220494643898393
2037,7,11.5,0.08491501365080595,0.053179312354749625,0.06756278445826147,0.08552195001791545,3080.0524996770287,127.18702156773486,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.014073881691662205,0.017576420353804176,0.004466067150286538,0.001130642482147597,1.3220494643898393
2037,8,11.5,0.08499771062477936,0.052745266813939366,0.06735746486950686,0.08557557754410139,3080.0524996770287,127.23909597518744,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.014098041976329993,0.017432962935116928,0.004452495017669448,0.0011313514645703042,1.3220494643898393
2037,9,11.5,0.09416806823326268,0.059016621568863864,0.06730463089897917,0.0873744081499478,3080.0524996770287,127.0670681117692,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.47404725976227,0.015613026245095902,0.01950572323380358,0.0044490025615475624,0.001155132894960177,1.3220494643898393
2037,10,11.5,0.09276925076806408,0.059030343604315465,0.06718336906104995,0.08725162889952662,3080.0524996770287,126.91928373813079,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.015376457982737735,0.019510258536208358,0.004440986854153299,0.0011535096925376017,1.3220494643898393
2037,11,11.5,0.10829313219340576,0.06764541131510993,0.0672374871348992,0.09000083427189137,3080.0524996770287,127.05320345053757,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.47404725976227,0.017944897818781644,0.02235764494939286,0.00444456419268061,0.0011898555474379267,1.3220494643898393
2037,12,11.5,0.10898194154680019,0.06785443680466194,0.06738285421633211,0.09011466596430376,3080.0524996770287,127.38774983954103,0.6875,0.12541666666666668,0.25,0.05,0.01,0.08624999999999998,2710.446199715785,26.474047259762266,0.0180694962557619,0.02242673045851938,0.004454173316288024,0.0011913604587177708,1.3220494643898393
2038,1,11.5,0.10495828658538349,0.06709603267470944,0.06376975360895143,0.08997457360512053,2926.049874693177,128.45824128963204,0.7250000000000001,0.09916666666666663,0.25,0.04000000000000001,0.01,0.07750000000000001,2531.0331416095983,29.633745358625738,0.014046214094069967,0.02264176595388718,0.003443088429745959,0.001214488044170642,1.3498125031420258
2038,2,11.5,0.10504575245918103,0.0671262394003288,0.06400176609219195,0.09007116629408454,2926.049874693177,128.5850247300224,0.7250000000000001,0.09916666666666663,0.25,0.04000000000000001,0.01,0.07750000000000001,2531.0331416095983,29.633745358625738,0.014057808630390042,0.022651959307867175,0.003455615363776483,0.0012157918643633994,1.3498125031420258
2038,3,11.5,0.10499553788285904,0.06729284046118321,0.06401325835965416,0.0901068439829223,2926.049874693177,128.53197520240593,0.7250000000000001,0.09916666666666663,0.25,0.04000000000000001,0.01,0.07750000000000001,2531.0331416095983,29.633745358625738,0.01405322296479972,0.02270817935661168,0.00345623586002888,0.0012162734462681634,1.3498125031420258
2038,4,11.5,0.09200271616369658,0.05890239610198356,0.06406687041400576,0.08736819786521952,2926.049874693177,129.12550781719816,0.7250000000000002,0.09916666666666664,0.25,0.04000000000000001,0.01,0.07750000000000001,2531.0331416095983,29.633745358625738,0.012312858430567175,0.019876797680870386,0.003459130508880197,0.0011793068585545976,1.3498125031420258
