Year,Interval,FuelBlendNG,FuelBlendH2,FuelBlendBiomass,CarbonCredits,CreditsPurchased,CreditsEarned,CreditsSold,CreditsHeld,CreditsUsedToOffset,TotalEmissionsPerInterval,ExceedsCap,EmissionsDifference,BelowCap,InvestTime,ActiveH2Blending
20,1,1.0,0.0,0.0,0.0,,9821.34461213561,9294.896750050317,526.4478620852933,0.0,0.0,,,0.0,,
20,2,1.0,0.0,0.0,0.0,,9473.552137914707,0.0,10000.0,0.0,0.0,,,0.0,,
20,3,1.0,0.0,0.0,0.0,,9138.07565604508,9138.07565604508,10000.0,0.0,0.0,,,0.0,,
20,4,1.0,0.0,0.0,0.0,,8814.47903383637,18814.479033836367,0.0,0.0,0.0,,,0.0,,
20,5,1.0,0.0,0.0,0.0,,8502.341582884948,8502.341582884948,0.0,0.0,0.0,,,0.0,,
20,6,1.0,0.0,0.0,0.0,,8201.257512163142,0.0,8201.257512163142,0.0,0.0,,,0.0,,
20,7,1.0,0.0,0.0,0.0,,7910.835400474414,6112.092912637556,10000.0,0.0,0.0,,,0.0,,
20,8,1.0,0.0,0.0,0.0,,7630.697687590689,17630.69768759069,0.0,0.0,0.0,,,0.0,,
20,9,1.0,0.0,0.0,0.0,,7360.480183409001,4460.311777898771,2900.1684055102305,0.0,0.0,,,0.0,,
20,10,1.0,0.0,0.0,0.0,,7099.8315944897695,0.0,10000.0,0.0,0.0,,,0.0,,
20,11,1.0,0.0,0.0,0.0,,6848.413067361715,16848.413067361715,0.0,0.0,0.0,,,0.0,,
21,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
21,1,1.0,0.0,0.0,0.0,,9821.344612135646,0.0,9821.344612135646,0.0,0.0,,,0.0,,
21,2,1.0,0.0,0.0,0.0,,9473.55213791459,19294.896750050237,0.0,0.0,0.0,,,0.0,,
21,3,1.0,0.0,0.0,0.0,,9138.075656045088,0.0,9138.075656045088,0.0,0.0,,,0.0,,
21,4,1.0,0.0,0.0,0.0,,8814.479033836355,17952.554689881443,0.0,0.0,0.0,,,0.0,,
21,5,1.0,0.0,0.0,0.0,,8502.341582884963,6703.599095048105,1798.7424878368583,0.0,0.0,,,0.0,,
21,6,1.0,0.0,0.0,0.0,,8201.257512163142,0.0,10000.0,0.0,0.0,,,0.0,,
21,7,1.0,0.0,0.0,0.0,,7910.8354004744,17910.8354004744,0.0,0.0,0.0,,,0.0,,
21,8,1.0,0.0,0.0,0.0,,7630.6976875907185,7630.6976875907185,0.0,0.0,0.0,,,0.0,,
21,9,1.0,0.0,0.0,0.0,,7360.480183409001,4460.311777898785,2900.168405510216,0.0,0.0,,,0.0,,
21,10,1.0,0.0,0.0,0.0,,7099.831594489784,0.0,10000.0,0.0,0.0,,,0.0,,
21,11,1.0,0.0,0.0,0.0,,6848.4130673617,16848.4130673617,0.0,0.0,0.0,,,0.0,,
22,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
22,1,1.0,0.0,0.0,0.0,,9821.344612135617,9821.344612135617,0.0,0.0,0.0,,,0.0,,
22,2,1.0,0.0,0.0,0.0,,9473.55213791459,8611.627793959693,861.9243439548973,0.0,0.0,,,0.0,,
22,3,1.0,0.0,0.0,0.0,,9138.075656045103,0.0,10000.0,0.0,0.0,,,0.0,,
22,4,1.0,0.0,0.0,0.0,,8814.479033836355,18814.479033836353,0.0,0.0,0.0,,,0.0,,
22,5,1.0,0.0,0.0,0.0,,8502.341582884963,8502.341582884963,0.0,0.0,0.0,,,0.0,,
22,6,1.0,0.0,0.0,0.0,,8201.257512163098,8201.257512163098,0.0,0.0,0.0,,,0.0,,
22,7,1.0,0.0,0.0,0.0,,7910.835400474443,0.0,7910.835400474443,0.0,0.0,,,0.0,,
22,8,1.0,0.0,0.0,0.0,,7630.697687590748,5541.533088065191,10000.0,0.0,0.0,,,0.0,,
22,9,1.0,0.0,0.0,0.0,,7360.480183408979,17360.48018340898,0.0,0.0,0.0,,,0.0,,
22,10,1.0,0.0,0.0,0.0,,7099.83159448974,7099.83159448974,0.0,0.0,0.0,,,0.0,,
22,11,1.0,0.0,0.0,0.0,,6848.4130673617,6848.4130673617,0.0,0.0,0.0,,,0.0,,
23,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
23,1,1.0,0.0,0.0,0.0,,9821.34461213561,9821.34461213561,0.0,0.0,0.0,,,0.0,,
23,2,1.0,0.0,0.0,0.0,,9473.552137914576,8611.627793959678,861.9243439548973,0.0,0.0,,,0.0,,
23,3,1.0,0.0,0.0,0.0,,9138.075656045103,0.0,10000.0,0.0,0.0,,,0.0,,
23,4,1.0,0.0,0.0,0.0,,8814.47903383637,18814.479033836367,0.0,0.0,0.0,,,0.0,,
23,5,1.0,0.0,0.0,0.0,,8502.341582884963,8502.341582884963,0.0,0.0,0.0,,,0.0,,
23,6,1.0,0.0,0.0,0.0,,8201.257512163142,6112.092912637556,2089.164599525586,0.0,0.0,,,0.0,,
23,7,1.0,0.0,0.0,0.0,,7910.835400474414,0.0,10000.0,0.0,0.0,,,0.0,,
23,8,1.0,0.0,0.0,0.0,,7630.697687590704,7630.697687590704,10000.0,0.0,0.0,,,0.0,,
23,9,1.0,0.0,0.0,0.0,,7360.480183408972,7360.480183408972,10000.0,0.0,0.0,,,0.0,,
23,10,1.0,0.0,0.0,0.0,,7099.831594489755,7099.831594489755,10000.0,0.0,0.0,,,0.0,,
23,11,1.0,0.0,0.0,0.0,,6848.413067361693,16848.413067361693,0.0,0.0,0.0,,,0.0,,
24,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
24,1,1.0,0.0,0.0,0.0,,9821.344612135617,9821.344612135617,0.0,0.0,0.0,,,0.0,,
24,2,1.0,0.0,0.0,0.0,,9473.55213791459,8611.627793959678,861.9243439549118,0.0,0.0,,,0.0,,
24,3,1.0,0.0,0.0,0.0,,9138.075656045088,0.0,10000.0,0.0,0.0,,,0.0,,
24,4,1.0,0.0,0.0,0.0,,8814.479033836355,18814.479033836353,0.0,0.0,0.0,,,0.0,,
24,5,1.0,0.0,0.0,0.0,,8502.341582884977,0.0,8502.341582884977,0.0,0.0,,,0.0,,
24,6,1.0,0.0,0.0,0.0,,8201.257512163142,6703.599095048119,10000.0,0.0,0.0,,,0.0,,
24,7,1.0,0.0,0.0,0.0,,7910.8354004744,15541.533088065133,2369.302312409267,0.0,0.0,,,0.0,,
24,8,1.0,0.0,0.0,0.0,,7630.697687590733,0.0,10000.0,0.0,0.0,,,0.0,,
24,9,1.0,0.0,0.0,0.0,,7360.480183408979,17360.48018340898,0.0,0.0,0.0,,,0.0,,
24,10,1.0,0.0,0.0,0.0,,7099.83159448974,7099.83159448974,0.0,0.0,0.0,,,0.0,,
24,11,1.0,0.0,0.0,0.0,,6848.4130673617,6848.4130673617,0.0,0.0,0.0,,,0.0,,
25,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
25,1,1.0,0.0,0.0,0.0,,9821.344612135661,0.0,9821.344612135661,0.0,0.0,,,0.0,,
25,2,1.0,0.0,0.0,0.0,,9473.55213791459,18432.972406095323,861.9243439549264,0.0,0.0,,,0.0,,
25,3,1.0,0.0,0.0,0.0,,9138.075656045074,0.0,10000.0,0.0,0.0,,,0.0,,
25,4,1.0,0.0,0.0,0.0,,8814.479033836355,18814.479033836353,0.0,0.0,0.0,,,0.0,,
25,5,1.0,0.0,0.0,0.0,,8502.341582884977,6703.599095048119,1798.7424878368583,0.0,0.0,,,0.0,,
25,6,1.0,0.0,0.0,0.0,,8201.257512163142,0.0,10000.0,0.0,0.0,,,0.0,,
25,7,1.0,0.0,0.0,0.0,,7910.835400474392,17910.835400474392,0.0,0.0,0.0,,,0.0,,
25,8,1.0,0.0,0.0,0.0,,7630.697687590733,0.0,7630.697687590733,0.0,0.0,,,0.0,,
25,9,1.0,0.0,0.0,0.0,,7360.480183408972,4991.177870999705,10000.0,0.0,0.0,,,0.0,,
25,10,1.0,0.0,0.0,0.0,,7099.831594489748,17099.831594489748,0.0,0.0,0.0,,,0.0,,
25,11,1.0,0.0,0.0,0.0,,6848.413067361729,6848.413067361729,0.0,0.0,0.0,,,0.0,,
26,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
26,1,1.0,0.0,0.0,0.0,,9821.344612135603,9821.344612135603,0.0,0.0,0.0,,,0.0,,
26,2,1.0,0.0,0.0,0.0,,9473.552137914605,0.0,9473.552137914605,0.0,0.0,,,0.0,,
26,3,1.0,0.0,0.0,0.0,,9138.075656045074,18611.627793959677,0.0,0.0,0.0,,,0.0,,
26,4,1.0,0.0,0.0,0.0,,8814.479033836384,0.0,8814.479033836384,0.0,0.0,,,0.0,,
26,5,1.0,0.0,0.0,0.0,,8502.341582884963,7316.820616721347,10000.0,0.0,0.0,,,0.0,,
26,6,1.0,0.0,0.0,0.0,,8201.257512163113,18201.257512163113,0.0,0.0,0.0,,,0.0,,
26,7,1.0,0.0,0.0,0.0,,7910.835400474429,5541.533088065176,2369.3023124092524,0.0,0.0,,,0.0,,
26,8,1.0,0.0,0.0,0.0,,7630.697687590748,0.0,10000.0,0.0,0.0,,,0.0,,
26,9,1.0,0.0,0.0,0.0,,7360.480183408987,17360.48018340899,0.0,0.0,0.0,,,0.0,,
26,10,1.0,0.0,0.0,0.0,,7099.831594489784,0.0,7099.831594489784,0.0,0.0,,,0.0,,
26,11,1.0,0.0,0.0,0.0,,6848.4130673617,13948.244661851484,0.0,0.0,0.0,,,0.0,,
27,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
27,1,1.0,0.0,0.0,0.0,,9821.344612135661,0.0,9821.344612135661,0.0,0.0,,,0.0,,
27,2,1.0,0.0,0.0,0.0,,9473.55213791459,19294.89675005025,0.0,0.0,0.0,,,0.0,,
27,3,1.0,0.0,0.0,0.0,,9138.075656045117,0.0,9138.075656045117,0.0,0.0,,,0.0,,
27,4,1.0,0.0,0.0,0.0,,8814.479033836355,7952.554689881472,10000.0,0.0,0.0,,,0.0,,
27,5,1.0,0.0,0.0,0.0,,8502.341582884948,8502.341582884948,10000.0,0.0,0.0,,,0.0,,
27,6,1.0,0.0,0.0,0.0,,8201.257512163098,8201.257512163098,10000.0,0.0,0.0,,,0.0,,
27,7,1.0,0.0,0.0,0.0,,7910.8354004744,17910.8354004744,0.0,0.0,0.0,,,0.0,,
27,8,1.0,0.0,0.0,0.0,,7630.6976875907185,0.0,7630.6976875907185,0.0,0.0,,,0.0,,
27,9,1.0,0.0,0.0,0.0,,7360.480183409001,4991.17787099972,10000.0,0.0,0.0,,,0.0,,
27,10,1.0,0.0,0.0,0.0,,7099.831594489755,7099.831594489755,10000.0,0.0,0.0,,,0.0,,
27,11,1.0,0.0,0.0,0.0,,6848.4130673617,16848.4130673617,0.0,0.0,0.0,,,0.0,,
28,0,1.0,0.0,0.0,1.4287876047550478e-08,,0.0,0.0,0.0,0.0,10000.000000014288,,,1.0,,
28,1,1.0,0.0,0.0,0.0,,9821.344612135603,9821.344612135603,0.0,0.0,0.0,,,0.0,,
28,2,1.0,0.0,0.0,0.0,,9473.55213791459,8611.627793959693,861.9243439548973,0.0,0.0,,,0.0,,
28,3,1.0,0.0,0.0,0.0,,9138.075656045103,0.0,10000.0,0.0,0.0,,,0.0,,
28,4,1.0,0.0,0.0,0.0,,8814.479033836355,18814.479033836353,0.0,0.0,0.0,,,0.0,,
28,5,1.0,0.0,0.0,0.0,,8502.341582884956,8502.341582884956,0.0,0.0,0.0,,,0.0,,
28,6,1.0,0.0,0.0,0.0,,8201.257512163098,8201.257512163098,0.0,0.0,0.0,,,0.0,,
28,7,1.0,0.0,0.0,0.0,,7910.8354004744,5541.533088065118,2369.3023124092815,0.0,0.0,,,0.0,,
28,8,1.0,0.0,0.0,0.0,,7630.6976875907185,0.0,10000.0,0.0,0.0,,,0.0,,
28,9,1.0,0.0,0.0,0.0,,7360.480183408972,17360.480183408974,0.0,0.0,0.0,,,0.0,,
28,10,1.0,0.0,0.0,0.0,,7099.831594489799,0.0,7099.831594489799,0.0,0.0,,,0.0,,
28,11,1.0,0.0,0.0,0.0,,6848.4130673616855,13948.244661851484,0.0,0.0,0.0,,,0.0,,
29,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10000.0,,,1.0,,
29,1,1.0,0.0,0.0,0.0,,9821.344612135646,0.0,9821.344612135646,0.0,0.0,,,0.0,,
29,2,1.0,0.0,0.0,0.0,,9473.552137914576,9294.896750050222,10000.0,0.0,0.0,,,0.0,,
29,3,1.0,0.0,0.0,0.0,,9138.07565604508,19138.075656045083,0.0,0.0,0.0,,,0.0,,
29,4,1.0,0.0,0.0,0.0,,8814.479033836398,8814.479033836398,0.0,0.0,0.0,,,0.0,,
29,5,1.0,0.0,0.0,0.0,,8502.341582884977,6703.599095048134,1798.7424878368438,0.0,0.0,,,0.0,,
29,6,1.0,0.0,0.0,0.0,,8201.257512163156,0.0,10000.0,0.0,0.0,,,0.0,,
29,7,1.0,0.0,0.0,0.0,,7910.8354004744,7910.8354004744,10000.0,0.0,0.0,,,0.0,,
29,8,1.0,0.0,0.0,0.0,,7630.697687590697,17630.6976875907,0.0,0.0,0.0,,,0.0,,
29,9,1.0,0.0,0.0,0.0,,7360.480183408987,0.0,7360.480183408987,0.0,0.0,,,0.0,,
29,10,1.0,0.0,0.0,0.0,,7099.83159448974,14460.311777898727,0.0,0.0,0.0,,,0.0,,
29,11,1.0,0.0,0.0,0.0,,6848.413067361715,6848.413067361715,0.0,0.0,0.0,,,0.0,,
